corp_code,corp_name,corp_name_eng,stock_code,modify_date,stock_name,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00427784,목동우림루미아트유동화전문유한회사,"Mokdong Woorim Lumiart Securitization Specialty Co., Ltd",,,목동우림루미아트유동화전문유한회사,한은경,E,1101140040218,1048176363,서울특별시 중구 회현동1가 203,,,02-726-0311,02-726-0280,64999,20021030,12
00244297,(주)천보파이낸스,Chunbo finance Co.LTD,,,천보파이낸스,박  영  국,E,1101111305443,1148173679,서울특별시 서초구 반포동 19-4,,,(02)536-3166,,64919,19960806,06
00428817,주식회사 나라펫,"NaraPet Co., Ltd.",,,나라펫,이진홍,E,1501110063804,3018160195,충청북도 청주시 흥덕구 사직2동 579-10,http://puppy.co.kr,,043-272-0079,043-264-0045,47852,20020401,12
00425740,주식회사 하이케어시스템즈,Hycare Systems,,,하이케어시스템즈,김영애,E,1101111752389,1208192711,서울특별시 강남구 대치동 996-1,,,02)531-0811,02)555-4294,58221,19990813,12
00389086,우리금융제일차유동화전문유한회사,"Woori First Asset Securitization Specialty Co., Ltd.",,,우리금융제일차유동화전문유한회사,김성조,E,1101140036019,1018176063,서울특별시 종로구 서린동 33 영풍빌딩 22층,,,02-399-0155,02-399-0116,64999,20011116,12
00425759,(주)키치녹스,"KITCHINOX ., LTD",,,키치녹스,송병건,E,2149110015430,4038124699,전라북도 익산시 석암동 639-1,,,063-835-8873,063-835-8876,25931,20010406,12
00426721,에이치에스제일차유동화전문유한회사,"HSFirst Securitization Specialty Co., LTD.",,,에이치에스제일차유동화전문유한회사,조정연,E,1101140039774,1078624461,서울특별시 영등포구 여의도동 신송센타빌딩 9층,,,02-780-7471,02-780-7588,66199,20021007,12
00426651,신드림풀유동화전문유한회사,"New Drean Pool ABS Specialty Co., Ltd.",,,신드림풀유동화전문유한회사,권상녕,E,1101140039766,1078624291,서울특별시 영등포구 여의도동 36-3,,,02-769-8472,02-769-8497,64999,20021004,01
00427951,넥센 캐피탈,Nexgen Capital Ltd.,,,넥센캐피탈,Frank Monks,E,,13182,"25/28 North Wall Quay, Intl Financial Services Centre, Dublin 1",,,7244-677,734-6849,64999,20001212,01
00448112,(주)종연산업,Jong Yeoun Industry,,,종연산업,박대식,E,1747110009634,5058119250,경상북도 영천시 도남동 214-1,없음,,054.337.6632,054.337.6625,38210,19991130,12
00446655,주식회사 성환,seong-hwan.co.ltd,,,성환,박옥수,E,1846110044945,6158117466,경상남도 김해시 장유면 삼문리 31-4 프리마빌딩 501호,.,,055-338-1391,055-338-0022,4112,20010130,12
00357111,(주)삼두디엔에스,SAMDOO DNS.CO.KR,,,삼두디엔에스,정일공,E,1101111569007,2298133101,서울특별시 서초구 양재동 109-1,@SAMDOODNS.COM,,03)3460-0900,02)575-5126,62021,19980725,03
00193221,주식회사삼희산업,,,,삼희산업,박영호,E,1101110298607,1188102875,서울특별시 금천구 독산동 152-6,,,3281-3232,3281-3238,41112,19810901,12
00407595,아이스타뮤직,istarmusic,,,아이스타뮤직,장의식,E,1101111994725,2118660451,서울특별시 강남구 신사동 665-1한양타운b1,,,518-4488,3446-0365,59201,20010613,12
00367075,신흥울테크(주),,,,신흥울테크,김경율,E,1801110272037,6068120351,부산광역시 사상구 모라동 726-2,-,,(051)302-2334,(051)303-9772,13102,19981201,12
00448501,(주)삼양이컴,"SAM YANG e COM CO.,LTD.",,,삼양이컴,이종식,E,1348110067042,1248192052,경기도 용인시 남사면 북리 685,,,(대표전화) 031-330-3700,031-330-3900,2642,20020111,12
00197856,주식회사 전주코아호텔,CoreHotel.CO.LTD,,,전주코아호텔,곽재호,E,2101110012155,4188106733,전라북도 전주시 덕진구 서노송동 627-3,,,063-285-1100,063-285-5707,55101,19930401,12
00378017,(주)헬리오스기업구조조정전문회사,Helios C.R.C.,,,헬리오스기업구조조정전문회사,성현기,E,1101112044826,2118664535,서울특별시 서초구 서초동 1328-10 덕흥빌딩 8층,www.helioscrc.com,,02-6245-1140,02-6245-1139,64209,20000808,12
00207384,(주)동일상사,DONGIL TRADING CO.,,,동일상사,하 영 무,E,1101110721236,1048120535,서울특별시 중구 남대문로 5가 526번지,해당없음,,02-775-1201,02-775-1206,13213,19900910,12
00233927,헨켈코리아(주),,,,헨켈코리아,삼미루트피,E,1543110005238,1058140927,서울특별시 마포구 마포동 418,,,02-706-9701,02-706-6091         ,,,
00255372,주식회사센텍,"CENTEC.CO.,LTD",,,센텍,김영한,E,1801110157403,6218113242,부산광역시 금정구 남산동 970-8,,,(051)518-7161,(051)518-7993,292,19940624,12
00246693,주식회사태흥기업,"TAEHUNG ENTERPRISE CO., LTD",,,태흥기업,이치우,E,1801110172550,6018126175,부산광역시 영도구 대교동1가 64 대창빌딩 7층,,,051-418-5003,051-418-5050,42,19950203,12
00367932,주식회사 만적,MANJEOK  CORPORATION,,,만적,이 보,E,1801110262989,6038135777,부산광역시 서구 충무동 1가 23-1번지,,,051-253-2511,051-253-2513,46102,19980728,12
00334341,(주)성신무역,"sung shin trade co.,ltd",,,성신무역,양학수,E,1115110020275,1278162810,경기도 양주군 은현면 선암리 98-5,,,031-861-0290,031-861-0293,15110,19950628,12
00190224,새한철강(주),,,,새한철강,남재희,E,2001110007067,4098104935,광주광역시 북구 중흥동 646-3,,,062 -525 -1141,,,,
00448291,한림종합개발 주식회사,"HANLIM DEVELOPMENT CO.,LTD",,,한림종합개발,홍형선,E,1341110048640,1238139786,경기도 안양시 동안구 호계동 1104-3,-,,031-457-8300,031-455-1346,4112,19960109,12
00445391,동방귀석(주),ORIENTAL GEMS CORP.,,,동방귀석,이승철,E,1101110808935,3078105910,경기도 안양시 동안구 비산동 1108 금강벤처텔 1716호,www.diagueen.biz,,031-386-7335,031-386-2235,46492,19911010,12
00169321,부곡관광(주),lakehills hotel bugok,,,부곡관광,김 상 만,E,1951110000225,6158100631,경상남도 창녕군 부곡면 거문리 213-19,www.lakehills.co.kr,,055-536-5181,055-536-6427,55101,19790224,06
00434076,(주)에이취.엠.에스,"H.M.S Inc.,",,,에이취.엠.에스,노혜경,E,1101110858659,1208110868,서울특별시 강남구 삼성동 151-5 세원빌딩 4층,,,3430-6502,558-3875,4610,19920520,12
00205128,서통테크놀로지(주),,,,서통테크놀로지,최좌진,E,1101110790281,1078132501,서울특별시 영등포구 문래동3가 32,,,560 -9734-,,,,12
00450250,(주)한경섬유,HAN KYOUNG FIBER CO. LTD.,,,한경섬유,한 동석,E,1101110728969,1188104422,서울특별시 영등포구 대림동 992-20,www.byc.co.kr,,02-831-2011,02-821-2013,14120,19901031,12
00368126,세진티앤엠(주),"Saejin T&M Co.,Ltd.",,,세진티앤엠,오정훈,E,1101111545669,2138635055,서울특별시 강남구 일원동 689 세진빌딩 208,http://www.sjtm.co.kr,,02-3412-0521,02-3412-2135,26,20000501,12
00175386,경기교통주식회사,kyungi traffic,,,경기교통,장수진,E,1311110000924,1298100085,경기도 성남시 수정구 산성동7,없음,,031-731-8815,031-744-4022,49212,19740620,12
00205748,강호개발(주),,,,강호개발,이동준,E,1245110000660,1368103377,서울특별시 중구 남대문로2가 118,,,02-753-2251,02-753-2254,52914,19901120,12
00358378,주식회사만덕,manduk co.ltd,,,만덕,송용식,E,1345110009313,1358109854,경기도 용인시 기흥읍 신갈리 64-6,,,031-282-2141,031-282-4100,42,19920710,12
00221409,한국어센셜소프트웨어 (주),"Ascential Software Korea, Inc",,,한국어센셜소프트웨어,데렉데이몬드,E,1101111138935,2148607421,서울특별시 서초구 서초2동 1337-20 두루넷빌딩 12~13층,www.ascentialsoftware.com,,3488-2555,581-7036,46510,19950316,12
00414328,주식회사 와우북,"WOWBOOK CO, LTD",,,와우북,신용호,E,1101111548366,2208152377,서울특별시 동작구 신대방2동 보라매아카데미타워3층,http://wowbook.com,,02-829-3991,02-844-1672,4791,19980521,12
00409982,주식회사 부풍,"boopoong co., ltd.",,,부풍,전지수,E,1846110015300,6228110549,경상남도 김해시 주촌면 망덕리 448번지,-,,055-338-7371,055-338-7374,31114,19950713,12
00134149,세우무역 주식회사,"SEWOO TRADING CO., LTD",,,세우무역,이철웅,E,1101110212508,1208165325,서울특별시 강남구 대치동 946-18,,,02)563-1321,02)563-8081,13999,19780425,12
00414461,(주)신우종합건설,SHIN WOO CONSTRUCTION,,,신우종합건설,구교철,E,1341110037470,1238129653,경기도 안양시 만안구 안양5동 627-29,,,(031)442-3456,(031)442-4754,4111,19920701,12
00304508,주식회사 중원,"CHUNG WON CO., LTD",,,중원,이학준,E,1342110014714,1268122998,경기도 광주군 실촌면 삼리 464,,,02-425-4161,02-425-4164,13300,19960410,12
00247753,주식회사 아스트로,astro corporation,,,아스트로,정문재,E,1101110531164,1118111242,서울특별시 은평구 역촌동 16-19,www.astropia.com,,02-357-2501,02-306-2146,15129,19870521,12
00368816,한국멀티넷주식회사,koreamultinet Inc.,,,한국멀티넷,정연태,E,1101111204992,1208160034,서울특별시 강남구 논현동 221-5 M빌딩,www.koreamultinet.com,,02-567-0005,02-3452-5520,61220,19951013,12
00366085,넥스트미디어아이(주),"nextmediai CO., LTD",,,넥스트미디어아이,안세환,E,1101111380809,1168163594,서울특별시 영등포구 여의도동 12번지 CCMM빌딩 4층,www.stoo.com,,2002-0575,2002-0270,63991,19970227,12
00412302,일성리조트 주식회사,Ilsung Condominium,,,일성리조트,박성수,E,1101111679294,1018148140,서울특별시 서대문구 충정로2가 사조산업빌딩 4층 406호 일성리조트,,,02-392-0351,02-365-3914,55103,19990412,12
00387246,동광산건주식회사,DONG KWANG IND. CONSTRUCTION CO.LTD ,,,동광산건,박 창 환,E,1101110714744,1128143830,서울특별시 관악구 봉천11동 1659-2,-,,(02)879-1300,(02)874-2515,42,19900801,12
00265050,유렉셀테크놀러지(주),urecel technology co.LTD,,,유렉셀테크놀러지,최철규,E,1346110009105,1258122340,경기도 안성시 공도면 용두리 453-12,http//urecel.tokebi.co.kr,,031-655-3465,031-655-1778,2225,19970421,12
00236182,성일컴퓨텍주식회사,"SUNGIL COMPUTEC CO.,LTD.",,,성일컴퓨텍,이규서,E,1101110935697,1388112853,경기도 화성시 팔탄면 가재리 584-1,SUNGIL.CO.KR,,031-354-9600,031-354-6327,26310,19930501,12
00296555,엠에프씨주식회사,Mercury future Consulting,,,엠에프씨,임두영,E,1101111694359,2028163712,서울특별시 서초구 서초동 1689-6 경복B/D 4층,,,(02)569-1651,(02)569-1652,71531,19990510,12
00327226,얼라이언스시스템주식회사,"Alliance System Co.,Ltd.",,,얼라이언스시스템,조성구,E,1101111411349,2118621462,서울특별시 강남구 삼성동 157-21 소석B/D 4층,www.allisys.co.kr,,02)555-3455,02)555-6550,58221,19970507,12
00412852,대한주택이앤지(주),,,,대한주택이앤지,육정호,E,1101111757751,2148636630,서울특별시 서초구 서초동 1337-22 휘양빌딩 305,,,02-3473-4001,02-3473-2146,41210,19990821,12
00143970,주식회사 원창판지,"WON CHANG PAN JI.CO.,LTD.",,,원창판지,박   재   영,E,1846110002646,6228106763,경상남도 김해시 장유 부곡 215,www.won-chang.co.kr,,(055) 323-1150,(055) 338-1145,1721,19890101,12
00301404,(주)한국피시,"HAN KOOK  PC CO., LTD.",,,한국피시,박노철,E,1342110001406,2198115222,서울특별시 송파구 삼전동 1-1 신원빌딩,WWW.HKPC.CO.KR,,2202-9968,415-2948,42,19791019,12
00109541,대륙공업(주),"DAERIUK INDUSTRIAL CO., LTD.",,,대륙공업,최복영,E,1115110010151,1278110461,경기도 양주군 회천읍 덕계리 189-1,www.daeriuk.co.kr,,031-863-0204,031-863-3831,15190,19860824,12
00404880,디지털테크놀러지(주),Digital Technology Co. Ltd,,,디지털테크놀러지,주대규,E,1350110092143,1338136898,경기도 군포시 당정동 110- 3,www.digitalcomtec.com,,031-315-1010,031-315-8240,263,19980601,12
00393858,(주)드림데이타,"DreamData, Inc",,,드림데이타,이종웅,E,1101111441594,1148180409,서울특별시 강남구 논현동 210,www.dreamdata.com,,02-516-5191,02-516-5192,58221,19970718,12
00385123,리첸시아유동화전문유한회사,,,,리첸시아유동화전문유한회사,서영국,E,1101140035582,1078606916,서울특별시 영등포구 여의도동,rozily@bestez.com,,6303-0244,769-8997,64999,20011013,12
00429010,코리아페이넷,koreapaynet,,,코리아페이넷,이 지 연,E,1101112220294,1078198876,서울특별시 영등포구 여의도동 여의도백화점빌딩 10층,www.koreapay.net,,02-786-0500,02-783-8660,58221,20010419,03
00424963,디더블유씨유동화전문유한회사,DWC Securitization Specialty Ltd.,,,디더블유씨유동화전문유한회사,고경미,E,1101140039203,1048174588,서울특별시 중구 태평로2가 120,,,02-6263-8088 ,02-318-1588,64999,20020903,12
00425768,티지일차유동화전문유한회사,"TG First Specialty Co., Ltd.",,,티지일차유동화전문유한회사,이인옥,E,1101140039394,1078623083,서울특별시 영등포구 여의도동 16-3,,,02-787-6983,02-787-6995,64999,20020909,12
00426749,(주)피앤지 정보통신,PnG Infocom Corporate,,,피앤지정보통신,최태선,E,1311110036234,1298126542,경기도 성남시 중원구 상대원동 517-13중앙인더스피아 702,www.png.co.kr,,031-740-9797,031-740-9796,26310,19981203,12
00330415,주식회사 인바인,"Inbine Co., Ltd.",,,인바인,김 성 은,E,1101111552242,1168168546,서울특별시 영등포구 영등포동2가 28-130 가야벤쳐빌딩7층,www.inbine.com,,02-2125-8000,02-2125-80001,58221,19980601,12
00150794,(주)진흥주택,,,,진흥주택,정진택,E,1501110003298,3018104704,충청북도 청주시 상당구 용암동 1695,,,0431-294 -0077,0431-52-5062,F,,
00429038,굿앤세이프주식회사,"Good & Safe Co.,Ltd.",,,굿앤세이프,이상인,E,1101112646672,2208650850,서울특별시 강남구 역삼동 662-18 강남텔레피아 8층,,,02-501-4350,02-501-4360,64209,20021106,10
00421081,디바이너(주),Diviner,,,디바이너,황재훈,E,1101112452590,2148705624,서울특별시 강남구 역삼2동 719-8호 용빌딩 5층,,,02-558-3420,02-561-7957,64201,20020222,12
00361734,케이아이티창업투자(주),"KIT VC co., Ltd.",,,케이아이티창업투자,조태용,E,1101111876741,2208177363,서울특별시 강남구 역삼동 676 삼부빌딩 9층,www.kitvc.co.kr,,02)527-5800,02)527-5818,64209,20000214,12
00388768,외환카드제사차유동화전문유한회사,"KEBCS Securitization 2001-4, L.L.C.",,,외환카드제사차유동화전문유한회사,이영님,E,1101140036027,1078608326,서울특별시 영등포구 여의도동 36-3,,,02) 368-6358,02) 368-6714,66110,20011116,12
00425421,(주) 오프마이십일,"Offma21.Co.,Ltd.",,,오프마이십일,이 익 수,E,1101112494089,2148709450,서울특별시 서초구 양재동 209-5 정일빌딩,,,02-571-9175,02-571-9178,59111,20020410,12
00421850,(주)창신테크,"CHANG SHIN TECH CO.,LTD",,,창신테크,김규완,E,1101111560443,2298132742,서울특별시 영등포구 신길6동 488번지 이화빌딩 3층,www.changshintech.com,,02-836-4031,02-836-4033,46522,19980701,12
00425315,주식회사 파워엑시스,"POWERAXIS CO.,LTD",,,파워엑시스,최진영,E,1101112202961,1048160916,서울특별시 강남구 역삼동 832-7 황화빌딩 1208,WWW.P-AXIS.COM,,02-583-2311,02-583-2664,2812,20010328,12
00427580,삼성프론티어제십이차유동화전문유한회사,"Samsung Frontier 12th Asset Securitization Specialty Co., Ltd.",,,삼성프론티어제십이차유동화전문유한회사,이유재,E,1101140040177,1078625475,서울특별시 영등포구 여의도동 36-3,,,02-726-7187,02-726-7090,64999,20021028,10
00425218,쓰리엔제이차유동화전문유한회사,"Three N Second Securitization Specialty Co., Ltd.",,,쓰리엔제이차유동화전문유한회사,윤석권,E,1101140039302,2018176121,서울특별시 중구 남대문로2가 9-1,,,02-769-8490,02-769-8498,64999,20020830,12
00106951,주식회사 낙산관광호텔,Freya Naksan Resortel,,,낙산관광호텔,김노언,E,1445110000228,2278100958,강원도 양양군 강현면 전진2리 3-2,,,033-672 -4000,,55103,19890728,12
00395661,현지개발 주식회사,"JI-SEUNG DEVELOPMENT CO., LTD",,,현지개발,오충환,E,1201110193136,1218130528,인천광역시 중구 항동7가 27-129,,,032-889-0074,032-255-5006,68119,19990519,12
00275118,케이티비벤처벌처일호펀드,KTB venture & vulture fund 1,,,케이티비벤처벌처일호펀드,조영찬,E,1101111836232,1078174573,서울특별시 영등포구 여의도동 45-21 KTB빌딩 3층,www.i-ktb.com,,02-3787-8443,02-3787-8407,64201,19991224,12
00295389,(주)메타텍,"METATECH Co., Ltd.",,,메타텍,이 해욱,E,1350110058418,1338118658,경기도 시흥시 은행동 248-14,http://www.metatech.co.kr,,031)312-4443,031)312-8713,25943,19940930,12
00389147,골든보우창업투자주식회사,"Goldenbow Venture Capital Co., Ltd",,,골든보우창업투자,송근석,E,1101111917248,1048151606,서울특별시 중구 을지로2가 195-8 삼삼종금빌딩 9층,www.goldenbow.co.kr,,02-755-9977,02-755-8866,66199,20010323,12
00126803,주식회사 삼아,"Sam A Co., Ltd.",,,삼아,김광식,E,1342110002719,1288113758,경기도 파주 파평 장파 382-2,,,031-953-8911,031-953-8915,28909,19870721,12
00242341,(주)에스엠아이씨,.,,,에스엠아이씨,차재홍,E,1101111281304,1148176657,서울특별시 서초구 서초동 1631-5 수복빌딩3층,.,,3472-4798,.,64999,19960612,12
00440314,오토피아제팔차유동화전문 유한회사,AUTOPIA EIGHTH SECURITIZATION SPECIALTY CO.,,,오토피아제팔차유동화전문유한회사,사수경,E,1101140042412,1078632393,서울특별시 영등포구 여의도동 36-3,,,02-2003-1346,,64999,20030321,12
00440332,니즈솔루션(주),Needs Solution Inc.,,,니즈솔루션,엄지혜,E,1101112081323,1208612497,서울특별시 구로구 구로3동 1131-1,www.nizent.com,,3282-9670,3282-9674,5821,20001002,12
00441322,주식회사 이나라카드,enara card,,,이나라카드,노덕준,E,1101112189888,2208607810,서울특별시 강남구 삼성동 159-1,,,02-2205-9185,02-2205-9194,4791,20010310,12
00440165,히타치 전선,hitachi cable,,,히타치전선,하라 세이치,E,,223,서울특별시 강남구 삼성동 아셈타워 20층,www.hitachi-cable.co.jp,,02-2189-9472,02-2189-9129,26410,19620515,03
00288884,미래에셋드림파이오니어펀드,MIRAEASSET DREAM PIONEER FUND,,,미래에셋드림파이오니어펀드,김관오,E,1101111692973,2118652908,서울특별시 영등포구 여의도동 45-1 미래에셋빌딩,miraeasset.co.kr,,02-3774-1600,02-784-4191,64201,19990506,05
00148452,GPS 주식회사,GPS Corportation,,,GPS,이택용,E,1201110002725,1318104653,서울특별시 영등포구 여의도동 25-4 신송빌딩 2층,www.gps21.co.kr,,02-782-8061,02-761-0946,26299,19790430,12
00156017,(주)하나은행,HANA BANK,,,하나은행,김승유,E,1101110117063,2028147935,서울특별시 중구 을지로 1가 101 - 1,HANABANK.COM,,2002 - 1111,774 - 4543,64121,19710625,12
00261045,(주)시스컴,"SYSTEM COMMUNICATION CO .,LTD",,,시스컴,최수형,E,1348110028309,1248148124,경기도 화성시 동탄면 반송리 433-3,http://www.sysgo.co.kr,,031-376-2525,031-376-0040,2642,19970103,12
00437532,(주)개풍주택개발,,,,개풍주택개발,이준희,E,1101110280430,1058117805,서울특별시 마포구 성산동 38-1,,,02)2272-3021,,68121,19820402,12
00303095,(주)지오스테크널러지,GEOSTECHNOLOGY Co. Ltd,,,지오스테크널러지,김일수,E,1101111342172,1148175906,서울특별시 송파구 석촌동 280∼297,http://www.geostechnology.com,,02-422-2178,02-422-2179,58221,19961115,12
00438753,"Indus Asia Pacific Fund, Ltd.","Indus Asia Pacific Fund, Ltd.",,,"IndusAsiaPacificFund,Ltd.",Barry Skalka,E,,11433,"Harbour Centre, 2nd Floor, North Church Street, Grand Cayman, Cayman Islands",,,212-909-2888,212-909-2878,64209,20000918,06
00367464,주식회사 지앤텍,"Global Solutions and Technology Co, Ltd.",,,지앤텍,조영재,E,1101110764442,2208101451,서울특별시 강남구 대치동 996-1 미래에셋벤처타워 3층,www.gntech.co.kr,,02-562-8688,02-569-9098,58221,19910328,12
00201955,금화냉동주식회사,KEUMHWA REFRIGERATION.CO.LTD,,,금화냉동,강신수,E,1801110105717,6038113680,부산광역시 사하구 구평동 414-10,,,051)265-6633,051)265-6662,52102,19901128,12
00409849,주식회사 혜성,Hye Sung Incorporated ,,,혜성,김 상 춘,E,2112110005347,4048112968,전라북도 정읍시 고부면 덕안리 950번지,http://www.ori4u.com,,063) 536-9550,063) 536-8852,1011,20010302,12
00131443,서통상사(주),Suttong Industrial Corporation,,,서통상사,최좌진,E,1101110521769,1228137427,인천광역시 부평구 청천동 423,,,( 032 ) 521-3006,( 032 ) 502-4340,4632,19870228,12
00174022,유창섬유(주),"YOOCHANG TEXTILE CO.,LTD.",,,유창섬유,김도균,E,1741110000593,5148103859,대구광역시 달성군 논공읍 본리리29-52,,,(053)557-5513,(053)614-0620,20501,19840822,12
00444763,주식회사 피프,,,,피프,이근원,E,1801110415356,6028125771,부산광역시 중구 남포동5가 33번지 부영 11층,www.piff-zone.co.kr,,051-257-0660,051-257-0620,68122,20020711,12
00412171,(주)모수인터내쇼날,MOSU INTERNATIONAL CO.LTD,,,모수인터내쇼날,임소숙,E,1101111495327,1208177739,서울특별시 강남구 청담동 119-3 서양빌딩 B1,,,02-3446-2600,02-3446-2679,14112,19971217,12
00232973,동해산업(주),,,,동해산업,이영인,E,1154110000530,1278104673,경기도 포천시 소흘면 무봉리 159-1,,,0357-542 -1627,0357-543-7818       ,,,12
00152419,대농중공업(주),,,,대농중공업,신상호,E,1201110044074,3158102442,충청북도 청주시 흥덕구 송정동 27-5,,,032-819-9333,,29241,,12
00257413,주식회사 신영팩토링,"SHIN YOUNG FACTORING CO., LTD.",,,신영팩토링,임광택,E,1101111584500,1168169638,서울특별시 영등포구 여의도동 45-1,,,02-761-1900,02-782-8597,64919,19980910,12
00362511,승진건설주식회사,,,,승진건설,윤행옥,E,1101111705776,2148633235,서울특별시 서초구 서초동 1534-1 윤재빌딩 7층,,,3471-4371,3471-4346,41112,19990531,12
00446743,주식회사 아워스인베스트먼트,,,,아워스인베스트먼트,김기택,E,1101112198243,1078197692,경기도 고양시 일산구 마두동 806,,,031-920-7800,031-920-7777,68122,20010322,12
00253055,태흥산업개발 주식회사,"TAIHEUNG IND DEV CO., LTD",,,태흥산업개발,허경호,E,1754110001247,6108117869,울산광역시 남구 달동 860-4,-,,052-261-0751,052-261-0750,42,19920609,12
00448714,(주)마하인더스트리,,,,마하인더스트리,김영철,E,1615110053507,3128159039,충청남도 천안시 병천면 가전리 177-12,,,02-561-5004,,59111,19990502,12
00448705,모아건설(주),MOA Construction Co.,,,모아건설,김종선,E,1355110115515,1348167322,경기도 부천시 원미구 중동 1031-2번지 골든벨타워 9층,http://goodmoa.co.kr,,032) 328 - 4600,032) 328 - 4609,4112,20010417,12
00101716,주식회사 경북레미콘,Kyung Buk Remicon,,,경북레미콘,권 혁 천,E,1741110002721,5148106569,대구광역시 남구 대명동 1823-2,없음,,053.964.6416,053.964.6410,23999,19880222,12
00447876,(주)그루빅,GRUBIG COMPANY LTD.,,,그루빅,차도윤,E,1101110800220,2098110967,서울특별시 서초구 양재동 283-4,,,02-777-1551,,68112,19910826,12
00448671,주식회사라이프건설,life construction co.LTD.     ,,,라이프건설,민영성,E,1601110042393,3058121326,대전광역시 중구 산성동 165-5,WWW.LIFETOWN.INFO,,02-584-1424,02-595-9058,41210,19940929,12
00217150,대진종합건설 주식회사,"DAE JIN CONSTRUCTIOW.CO.,LTD",,,대진종합건설,임 평 환,E,1101110422694,2148135446,서울특별시 서초구 서초동 1338-21 코리아비지니스센터 B/D12,,,3474-8751-6,3474-8760,41112,19860327,12
00164344,(주)해피아이,HAPPY-I.CO.LTD,,,해피아이,"전영채,윤석록",E,1101110599972,1208116538,서울특별시 특별시 강남구 삼성동 109-1,happy-i.co.kr,,(02)3445-9000,(02)3445-6639,14194,19881208,12
00303314,(주)성서,"SUNG SEO INDUSTRIAL CO., LTD.",,,성서,신갑식,E,1350110072210,1338125197,경기도 안산시 성곡동 674-6 시화공단 5라 506-1,,,031-499-7458,,20202,19960101,12
00451213,한신공업주식회사,,,,한신공업,김진호,E,1350110076121,1338131573,경기도 시흥시 정왕동 1371번지 시화공단 3 마 101,,,031-432-2271,031-432-2275,30,19970513,12
00407416,(주)오랙스정유,"orexoil co.,ltd",,,오랙스정유,이승화,E,1101111294638,1048156635,서울특별시 중구 봉래동1가 132-4 한일빌딩 10층,,,02-773-5189,02-779-5149,46712,20000901,12
00178675,(주)이논,INON,,,이논,김갑년,E,1201110006644,1368119511,경기도 김포 양곡면 구래리 137-1,.,,031-981-9702,031-981-9702,32021,19780910,12
00367181,(주)예들,"YEDLE Co.,Ltd",,,예들,박선원,E,1760110022216,5138118607,경상북도 구미시 원평2동 123-7번지,G-plex.co.kr,,054-451-4552,054-451-4542,68112,20000615,12
00413514,가인수산주식회사,GAIN  FISHERIES  CORP.,,,가인수산,신호상,E,1801110316512,6038141323,부산광역시 사하구 장림동 325-1,www.badaro.com,,051-263-1451,051-263-1453,46,20001127,12
00127538,삼원산업(주),SAMWON Industrial Company Ltd.,,,삼원산업,송 정 섭,E,1647110001872,3078103469,충청남도 연기군 전동면 청송리 508-2,없음,,041-862-9501,041-862-9504,2629,19910419,12
00370051,유덕건설(주),"YUDUK CONSTRUCTION CO., LTD",,,유덕건설,김유산,E,1101110689492,1388107777,경기도 안양시 동안구 호계3동 1005-3 화선빌딩 3층,http://www.yuduk.co.kr,,031-457-4411,031-457-4477,41221,19900317,12
00415123,(주)크로스전자,CROSS ELECTRONICS.INC,,,크로스전자,이득상,E,1211110060011,1308155241,충청남도 아산시 인주면 관암리 25-1,,,041)533-6811,041)533-6816,26,19980209,12
00106012,주식회사 금성텔,KeumSungTel.co.ltd,,,금성텔,한종언,E,1101110711477,1028127003,서울특별시 중구 다동 70번지,,,02)753-8316,02) 737-9199,4112,19900702,12
00158495,한국아프라이드매그네틱스(주),APPLIED MAGNETICS KOREA,,,한국아프라이드매그네틱스,오진열,E,1101110087133,3158120251,충청북도 청주시 송정동 66-26,www.amk2000.co.kr,,043-261-0500,043-262-2155,2629,19680302,12
00299774,주식회사 스타럽스,,,,스타럽스,이지원,E,1101111802902,2148641341,경기도 안양시 동안구 관양2동 823 동일테크노타운7차 7706호,wacomtech.net,,031)422-1549,031)423-2289,26410,19991105,12
00414911,주식회사 텔레프리,"Telefree Co., Ltd.",,,텔레프리,한형남,E,1101111854903,2208174987,서울특별시 강남구 역삼2동 707-7 대아빌딩 2층,http://www.telefree.co.kr,,02) 552-0115,02) 568-4971,61291,20000118,12
00414762,금화도시개발 주식회사,"kumhwa urban development co.,ltd",,,금화도시개발,정길현,E,1101111475494,1148181562,경기도 안성시 대덕면 소현리 2-1,,,031-676-2009,02-575-1113,68122,19971021,12
00234078,길정종합건설 주식회사,"KIL JUNG CONSTRUCTION CO.,LTD",,,길정종합건설,강 신 택,E,1101110505292,6048130514,부산광역시 동구 범일동 830-266 우신빌딩 13층,,,051-647-6361,051-647-6032,41112,19861110,12
00412515,(주)메디링스,MEDILINX,,,메디링스,박경애,E,1101111845431,1208197749,서울특별시 강남구 역삼동 746 PMK빌딩 8층,www.medilinx.com,,02-3016-7700,02-3016-7730,467,20000110,12
00151076,창원개발주식회사,CHANG WON COUNTRA CLUB,,,창원개발,박재복,E,1942110000745,6098103972,경상남도 창원시 봉림동 산 50 번지,해당사항없음,,(055)288-4112∼6,(055)288-4331,91121,19820119,12
00170512,우신레저산업 주식회사,"WOOSHIN REISURE INDUSTRIAL CO.,LTD",,,우신레저산업,심 상 훈,E,1101110294093,2148100160,서울특별시 서초구 서초동 1355-3,,,02-3473-2471,02-3473-2470,68112,19810517,12
